"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"Y","L001","1388","","25-SEP-1974 09:15","SAMP","G","4.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".041","0.041","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1413","","15-OCT-1974 00:00","SAMP","G","4.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".051","0.051","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1413","","15-OCT-1974 00:00","SAMP","G","4.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".04","0.040","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1468","","06-NOV-1974 11:40","SAMP","G","0.00","","SW","26","PHOSPHATE, DISSOLVED AS P","","","",".013","0.013","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1469","","06-NOV-1974 11:40","SAMP","G","4.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".036","0.036","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1468","","06-NOV-1974 11:40","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".042","0.042","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1469","","06-NOV-1974 11:40","SAMP","G","4.00","","SW","26","PHOSPHATE, DISSOLVED AS P","","","",".013","0.013","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1469","","06-NOV-1974 11:40","SAMP","G","4.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".018","0.018","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1468","","06-NOV-1974 11:40","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".014","0.014","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1493","","24-NOV-1974 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".025","0.025","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1544","","11-DEC-1974 14:30","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".011","0.011","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1545","","11-DEC-1974 14:30","SAMP","G","3.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".005","0.005","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1588","","30-DEC-1974 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1588","","30-DEC-1974 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".03","0.030","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1633","","17-JAN-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".049","0.049","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1633","","17-JAN-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".014","0.014","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1617","","24-JAN-1975 12:15","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".018","0.018","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1618","","24-JAN-1975 12:15","SAMP","G","4.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".013","0.013","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1617","","24-JAN-1975 12:15","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".057","0.057","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1618","","24-JAN-1975 12:15","SAMP","G","4.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".055","0.055","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1673","","04-FEB-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".034","0.034","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1673","","04-FEB-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".006","0.006","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1719","","22-FEB-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".005","0.005","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1704","","25-FEB-1975 00:00","SAMP","G","3.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".061","0.061","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1704","","25-FEB-1975 00:00","SAMP","G","3.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".004","0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1703","","25-FEB-1975 15:15","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".035","0.035","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1703","","25-FEB-1975 15:15","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".005","0.005","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1749","","12-MAR-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".003","0.003","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1749","","12-MAR-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".088","0.088","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1780","","30-MAR-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".066","0.066","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1780","","30-MAR-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".014","0.014","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1814","","03-APR-1975 10:20","SAMP","G","2.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".062","0.062","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1813","","03-APR-1975 10:20","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".06","0.060","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1813","","03-APR-1975 10:20","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".003","0.003","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1814","","03-APR-1975 10:20","SAMP","G","2.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1830","","17-APR-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1862","","05-MAY-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".095","0.095","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1862","","05-MAY-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".008","0.008","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1885","","08-MAY-1975 09:50","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".003","0.003","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1885","","08-MAY-1975 09:50","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".064","0.064","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1911","","23-MAY-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".005","0.005","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1944","","06-JUN-1975 15:25","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".004","0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1944","","06-JUN-1975 15:25","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".024","0.024","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1960","","10-JUN-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".03","0.030","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","1960","","10-JUN-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".003","0.003","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2004","","28-JUN-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2004","","28-JUN-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".066","0.066","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2080","","11-JUL-1975 10:40","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".002","0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2080","","11-JUL-1975 10:40","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".08","0.080","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2057","","16-JUL-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".004","0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2057","","16-JUL-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".08","0.080","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2097","","03-AUG-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".044","0.044","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2097","","03-AUG-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".007","0.007","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2120","","21-AUG-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".005","0.005","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2120","","21-AUG-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".052","0.052","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","3058","","29-AUG-1975 16:00","SAMP","G","0.20","","BAL","25","PHOSPHATE, TOTAL AS P","","","",".096","0.096","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","6","","0","0","2","MON","3","",""
"Y","L001","3058","","29-AUG-1975 16:00","SAMP","G","0.20","","BAL","23","PHOSPHATE, ORTHO AS P","","","",".037","0.037","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","6","","0","0","2","MON","3","",""
"Y","L001","3052","","29-AUG-1975 16:20","SAMP","G","1.00","","BAL","25","PHOSPHATE, TOTAL AS P","","","",".151","0.151","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","6","","0","0","2","MON","3","",""
"Y","L001","3053","","29-AUG-1975 16:20","SAMP","G","0.50","","BAL","25","PHOSPHATE, TOTAL AS P","","","",".074","0.074","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","6","","0","0","2","MON","3","",""
"Y","L001","3054","","29-AUG-1975 16:20","SAMP","G","0.00","","BAL","25","PHOSPHATE, TOTAL AS P","","","",".109","0.109","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","6","","0","0","2","MON","3","",""
"Y","L001","3052","","29-AUG-1975 16:20","SAMP","G","1.00","","BAL","23","PHOSPHATE, ORTHO AS P","","","",".06","0.060","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","6","","0","0","2","MON","3","",""
"Y","L001","3053","","29-AUG-1975 16:20","SAMP","G","0.50","","BAL","23","PHOSPHATE, ORTHO AS P","","","",".01","0.010","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","6","","0","0","2","MON","3","",""
"Y","L001","3054","","29-AUG-1975 16:20","SAMP","G","0.00","","BAL","23","PHOSPHATE, ORTHO AS P","","","",".009","0.009","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","6","","0","0","2","MON","3","",""
"Y","L001","2159","","08-SEP-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".056","0.056","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2159","","08-SEP-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".004","0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2182","","26-SEP-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2182","","26-SEP-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".041","0.041","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2228","","03-OCT-1975 09:15","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".006","0.006","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2228","","03-OCT-1975 09:15","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".041","0.041","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2205","","05-OCT-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".078","0.078","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2205","","05-OCT-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".005","0.005","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2244","","23-OCT-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".072","0.072","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2244","","23-OCT-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".004","0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2267","","10-NOV-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".034","0.034","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2267","","10-NOV-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".005","0.005","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2290","","18-NOV-1975 09:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".035","0.035","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2290","","18-NOV-1975 09:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".013","0.013","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2322","","16-DEC-1975 00:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".042","0.042","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2322","","16-DEC-1975 00:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".051","0.051","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","2306","","17-DEC-1975 09:05","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".05","0.050","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","",""
