"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"Y","L001","3176","","11-OCT-1977 13:40","SAMP","G","2.50","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","3194","","22-NOV-1977 08:30","SAMP","G","3.00","","BAL","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","6","","0","0","4","MON","3","",""
"Y","L001","3193","","22-NOV-1977 08:30","SAMP","G","0.00","","BAL","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","6","","0","0","4","MON","3","",""
"Y","L001","3238","","12-JAN-1978 14:46","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".304","0.304","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","3239","","12-JAN-1978 14:46","SAMP","G","3.00","","SW","78","NITRATE-N","","","",".309","0.309","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","3256","","08-FEB-1978 13:45","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".166","0.166","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","3257","","08-FEB-1978 13:45","SAMP","G","2.50","","SW","78","NITRATE-N","","","",".169","0.169","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","3274","","16-MAR-1978 11:52","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".006","0.006","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L001","3275","","16-MAR-1978 11:52","SAMP","G","3.50","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L001","3292","","12-APR-1978 12:35","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".138","0.138","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","3293","","12-APR-1978 12:35","SAMP","G","3.00","","SW","78","NITRATE-N","","","",".167","0.167","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","3318","","22-MAY-1978 15:00","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","3359","","12-JUN-1978 11:14","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","3403","","12-JUL-1978 11:20","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".016","0.016","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L001","3445","","08-AUG-1978 12:58","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","3487","","06-SEP-1978 12:00","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L001","3529","","11-OCT-1978 11:45","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","3571","","07-NOV-1978 11:12","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".022","0.022","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","5","MON","3","",""
"Y","L001","3613","","06-DEC-1978 10:25","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","3655","","10-JAN-1979 10:50","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".254","0.254","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","3697","","31-JAN-1979 10:29","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".112","0.112","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","3747","","07-MAR-1979 10:28","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".102","0.102","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","3792","","10-APR-1979 12:09","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","3831","","09-MAY-1979 10:20","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".046","0.046","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","3860","","05-JUN-1979 11:38","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","3907","","03-JUL-1979 11:59","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L001","3966","","08-AUG-1979 10:22","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".008","0.008","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","3994","","11-SEP-1979 11:30","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".04","0.040","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4038","","09-NOV-1979 09:48","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".474","0.474","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4059","","11-DEC-1979 12:19","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".529","0.529","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4069","","09-JAN-1980 10:13","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".188","0.188","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4079","","08-FEB-1980 09:13","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".464","0.464","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4089","","05-MAR-1980 10:26","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".169","0.169","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4099","","09-APR-1980 10:55","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".307","0.307","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4109","","15-MAY-1980 11:40","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".214","0.214","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4119","","16-JUN-1980 09:50","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".013","0.013","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4135","","21-JUL-1980 08:30","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".023","0.023","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4149","","20-AUG-1980 08:45","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4165","","16-SEP-1980 09:45","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".005","0.005","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4181","","16-OCT-1980 10:25","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".129","0.129","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4191","","06-NOV-1980 08:40","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4201","","11-DEC-1980 08:15","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".308","0.308","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","4212","","15-JAN-1981 10:26","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".385","0.385","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4222","","19-FEB-1981 11:28","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".508","0.508","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4232","","26-MAR-1981 09:50","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".494","0.494","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4242","","22-APR-1981 12:37","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4266","","28-MAY-1981 12:18","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4284","","24-JUN-1981 10:54","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".019","0.019","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4304","","15-JUL-1981 10:52","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4317","","30-JUL-1981 11:41","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4327","","12-AUG-1981 14:15","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".028","0.028","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4340","","24-AUG-1981 11:41","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4350","","10-SEP-1981 07:24","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4364","","22-SEP-1981 08:09","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4374","","08-OCT-1981 13:13","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4384","","24-NOV-1981 12:50","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".255","0.255","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4394","","07-JAN-1982 14:13","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4411","","11-FEB-1982 14:22","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4414","","04-MAR-1982 12:42","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4424","","01-APR-1982 14:00","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".009","0.009","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4444","","19-MAY-1982 08:37","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".006","0.006","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","4476","","24-JUN-1982 11:44","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".032","0.032","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4490","","09-JUL-1982 11:02","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".018","0.018","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4503","","25-AUG-1982 11:14","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4510","","28-SEP-1982 10:25","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","4610","","23-NOV-1982 13:10","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".157","0.157","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L001","4624","","20-DEC-1982 10:22","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4634","","25-JAN-1983 10:20","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".262","0.262","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L001","4654","","24-FEB-1983 11:49","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".066","0.066","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4664","","23-MAR-1983 10:30","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".061","0.061","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4674","","20-APR-1983 15:14","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".047","0.047","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4697","","26-MAY-1983 12:52","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4710","","28-JUN-1983 10:30","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4720","","19-JUL-1983 11:46","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".008","0.008","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4730","","30-AUG-1983 13:25","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4740","","30-SEP-1983 14:30","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4750","","27-OCT-1983 10:00","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","4760","","21-DEC-1983 10:44","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".015","0.015","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4772","","18-JAN-1984 11:00","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".198","0.198","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","4782","","15-FEB-1984 11:10","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".174","0.174","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
